cust_id,age,gender,marital_status,education_level,employment_type,monthly_income,residence_type,city,state,application_id,application_date,product_type,channel,requested_amount,tenure_months,account_id,account_open_date,current_balance,emi_amount,bureau_score,total_accounts,active_accounts,overdue_accounts,recent_enquiries_6m,broken_ptp_flag,write_off_flag,legal_case_flag,ptp_kept_ratio,default_6m_flag,snapshot_date,credit_card_utilization_pct,past_due_accounts_count,recent_loan_inquiry_flag,repayment_to_due_ratio,early_repayment_flag,bureau_score_flag,dpd_m1,dpd_m2,dpd_m3,dpd_m4,dpd_m5,dpd_m6,dpd_m7,dpd_m8,dpd_m9,dpd_m10,dpd_m11,dpd_m12,default_flag,dpd_max,dpd_avg,dpd_count_30plus,dpd_count_60plus,dpd_count_90plus,dpd_trend_flag,emi_vs_income_ratio,salary_credit_regular,behavioural_score,pos_transaction_volume,mobile_login_frequency,overdue_to_total_ratio,active_account_ratio,enquiries_flag,risk_score_band,high_enquiry_interaction,overdue_flag,total_account_bucket,low_risk_band_flag,bureau_score_bucket,score_enquiry_score,accounts_gap,enquiry_to_account_ratio,overdue_normalized,enquiry_3plus_flag,average_balance,minimum_balance,salary_credits_3m,emi_bounce_count,account_tenure_months,emi_to_income_ratio,min_balance_ratio,low_balance_month_flag,salary_credit_flag,tenure_bucket,emi_high_flag,low_income_flag,emi_normalized,balance_utilization_score,salary_to_emi_ratio,emi_income_ratio,dpd_month1,dpd_month2,dpd_month3,dpd_month4,dpd_month5,dpd_month6,obs_months,dpd_sum_total,dpd_std_dev,dpd_count_60_plus,dpd_count_90_plus,i,dpd_30_flag,dpd_60_flag,dpd_90_flag,months_since_last_dpd,dpd_rolling_3_months,dpd_escalation_flag,dpd_peak_month,dpd_high_flag,ptp_failure_flag,disbursal_gap_days,disbursal_gap_weeks,disbursal_gap_category,quick_disbursal_flag,very_slow_disbursal_flag,digital_channel_flag,in_branch_flag,channel_code,long_tenure_flag,short_term_loan_flag,ultra_short_flag,tenure_category,requested_bucket,high_requested_flag,low_requested_flag,active_tenure_months,account_age_bucket,account_fresh_flag,account_mature_flag,loan_cycle_position,channel_online_flag,tenure_category_flag,high_utilization_flag,low_utilization_flag,moderate_utilization_flag,utilization_bucket,utilization_score,credit_segment,utilization_to_limit_ratio,utilization_weighted_score,util_flag,utilization_band,loan_size_score,short_term_flag,long_term_flag,requested_per_tenure,loan_burden_ratio,application_month,application_year,festive_season_flag,financial_year_start_flag,end_of_year_push_flag,tenure_to_income_ratio,amount_income_term_score,high_stress_combination,short_loan_flag,long_loan_flag,bucketed_tenure_group,disbursal_load_flag,request_term_ratio_flag,clean_repayment_flag,ever_60_plus_flag,ever_90_plus_flag,recent_dpd_flag,dpd_escalation_stress_flag,recovery_ratio_flag,poor_recovery_flag,recovery_gap_score,effective_recovery_bucket,recovery_success_flag,ptp_broken_flag,ptp_compliance_flag,ptp_failure_history_flag,clean_pay_flag,ptp_repayment_flag,dpd_escalation_flag_alias,ptp_gap_flag,internal_behavior_score,risk_band_code,manual_override_flag,behavior_stability_index,low_bureau_score_flag,high_bureau_score_flag,bureau_score_bucket_50,bureau_score_bucket_100,score_band_segment,behavior_score_gap,behavior_agreement_flag,high_behavioral_risk_flag,behavior_bureau_interaction,avg_combined_score,internal_risk_band_flag,dual_low_score_flag,risk_segment_score_flag,external_override_flag,stable_behavior_flag,risk_band_indicator
CUST000323,28,M,Divorced,Post Graduate,Self-employed,21107,Owned,North Gilbertfurt,West Virginia,APP000323,2022-09-15,Credit Card,Online,13650,24,ACC000323,2023-06-03,110650,597.19,423,1,5,0,4,0,0,0,0.24,0,2022-12-31,40.63,1,1,0.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.028293457146918086,1,540.40674722878,6,7,0.0,5.0,1,Very Low,1,0,B1,0,400,1692,-4,4.0,0.0,1,60000,8000,3,0,24,0.6879210906,0.1333333333,1,1,2,0,0,597.19,100.47053702,35.343860413,0.0282934571,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-244,-35,Fast,1,0,1,0,1,0,0,0,Medium,0,0,1,25,4,0,1,Late,1,0,0,0,1,4,0.4063,Low,0.0029765568,162.52,0,4,0.6467048846,0,0,546.0,0.0269460369,2,2024,0,0,0,0.0011370097,15.520181922,0,0,0,2,0,546.0,0,1,1,1,0,0,0,0.31,6,0,0,0,0,0,0,0,0,647.58672865,M,0,66.952519079,1,0,400,400,Low,-224.5867287,0,0,273929.18622,535.29336433,0,0,0,0,0,0
CUST000324,33,M,Divorced,Graduate,Unemployed,24095,Rented,North Patricia,Minnesota,APP000324,2022-09-29,Auto Loan,Mobile,384641,24,ACC000324,2022-09-26,46601,16828.04,778,3,5,2,0,0,0,0,0.3,1,2022-12-31,32.1,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.6984038182195477,1,694.5722073214433,13,4,0.6666666667,1.6666666667,0,Very High,0,1,B3,1,750,0,-2,0.0,2.0,0,60000,8000,3,0,24,0.6265307243,0.1333333333,1,1,2,1,0,16828.04,3.5654776195,1.4318363874,0.6984038182,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-47,-6,Fast,1,0,1,0,2,0,0,0,Medium,7,1,0,34,5,0,1,Late,1,0,0,0,1,3,0.321,High,8.34544e-05,96.3,0,3,15.963519402,0,0,15385.64,0.6651466418,11,2022,1,0,0,0.0009960159,383.10856574,0,0,0,2,0,15385.64,0,1,1,1,0,1,0,0.17,8,1,0,0,0,0,0,0,0,696.15832483,M,0,62.603723816,0,1,750,700,High,81.84167517,0,0,541611.17672,737.07916242,0,0,0,0,0,0
CUST000325,45,M,Married,Post Graduate,Self-employed,46873,Rented,Thomasport,Maine,APP000325,2022-03-22,Personal Loan,Online,186054,60,ACC000325,2024-04-22,285778,3255.94,470,4,2,0,3,1,1,0,0.34,0,2022-12-31,48.53,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.06946301708872912,1,616.6953223129244,7,4,0.0,0.5,1,Very Low,1,0,B4,0,450,1410,2,0.75,0.0,1,60000,8000,3,0,24,0.3843785978,0.1333333333,1,1,5,0,0,3255.94,18.427858007,14.396149806,0.0694630171,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,1,-145,-20,Fast,1,0,1,0,1,0,0,0,Long,3,0,0,15,2,0,0,Early,1,0,0,0,1,4,0.4853,High,0.0002608383,194.12,0,4,3.9693213577,0,0,3050.0655738,0.066155356,9,2024,0,0,0,0.0012800273,238.15420062,0,0,0,5,0,3050.0655738,0,1,1,1,0,1,0,0.2,8,0,1,0,1,0,0,0,1,577.94147259,M,0,57.349210062,1,0,450,400,Low,-107.9414726,0,0,271632.49212,523.97073629,0,0,0,0,0,0
CUST000326,51,M,Single,Graduate,Unemployed,41113,Rented,North Matthew,New York,APP000326,2022-01-30,Home Loan,Branch,205223,12,ACC000326,2022-02-09,263519,17957.01,796,5,1,2,0,0,0,0,0.57,0,2022-12-31,12.75,2,1,1.06,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,33,2.75,1,0,0,0,0.4367720672293435,1,775.0835746369451,18,8,0.4,0.2,0,Very High,0,1,B5,1,750,0,4,0.0,2.0,0,60000,8000,3,0,24,0.312104332,0.1333333333,1,1,1,0,0,17957.01,3.3413135038,2.2895237013,0.4367720672,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-415,-59,Fast,1,0,0,1,3,0,1,0,Short,4,1,0,41,6,0,1,Late,0,0,0,1,0,1,0.1275,High,6.21275e-05,12.75,0,1,4.9916814633,1,0,15786.384615,0.4159734553,3,2023,0,0,1,0.0002918714,59.89872063,0,1,0,1,0,15786.384615,0,1,1,1,0,1,0,-0.06,10,1,0,0,0,0,0,0,0,607.69807377,M,0,78.454991743,0,1,750,700,High,188.30192623,0,0,483727.66672,701.84903689,0,0,0,0,1,0
CUST000327,34,F,Single,High School,Self-employed,40342,Owned,West Garrettfurt,South Carolina,APP000327,2022-09-18,Home Loan,DSA,329998,36,ACC000327,2022-12-09,138667,9624.94,536,9,5,1,4,0,0,0,0.75,0,2022-12-31,33.78,0,0,0.7,0,1,0,45,0,0,0,0,0,17,0,0,0,0,0,45,5.166666666666667,1,0,0,0,0.2385836101333598,1,669.9255481291153,13,12,0.1111111111,0.5555555556,1,Very Low,1,0,B9,0,500,2144,4,0.4444444444,0.2,1,60000,8000,3,0,24,0.3150990708,0.1333333333,1,1,3,0,0,9624.94,6.2338050938,4.1914027516,0.2385836101,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-368,-53,Fast,1,0,0,0,0,0,0,0,Medium,6,1,0,31,5,0,1,Late,0,0,0,0,1,3,0.3378,High,0.0001023643,101.34,0,3,8.1800109067,0,0,8918.8648649,0.2272225252,12,2023,1,0,0,0.0008923481,294.47309323,0,0,0,3,0,8918.8648649,0,1,1,1,0,0,0,0.3,7,0,0,1,0,0,1,0,0,627.56943745,M,0,62.130650451,1,0,500,500,Low,-91.56943745,0,0,336377.21847,581.78471872,0,0,0,0,0,0
CUST000328,52,F,Married,High School,Salaried,35291,Parental,Taylorton,Montana,APP000328,2022-02-11,Auto Loan,Online,36144,60,ACC000328,2022-06-19,226295,632.52,439,9,4,2,2,0,0,0,0.15,0,2022-12-31,44.95,0,0,0.92,0,1,0,0,0,0,0,75,0,0,0,0,0,0,0,75,6.25,1,1,0,0,0.017922983196849054,1,554.3064658271473,9,3,0.2222222222,0.4444444444,0,Very Low,0,1,B9,0,400,878,5,0.2222222222,0.6666666667,0,60000,8000,3,0,24,0.4796547085,0.1333333333,1,1,5,0,0,632.52,94.858660596,55.794283185,0.0179229832,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-852,-121,Fast,1,0,1,0,1,0,0,0,Long,0,0,0,37,6,0,1,Late,1,0,0,0,1,4,0.4495,Mid,0.0012436366,179.8,0,4,1.0241704684,0,0,592.52459016,0.0170695078,10,2024,1,0,0,0.001700102,61.448486909,0,0,0,5,0,592.52459016,0,1,1,1,0,1,0,0.08,9,1,0,0,0,0,0,0,0,627.93764089,M,0,95.490788644,1,0,400,400,Low,-188.9376409,0,0,275664.62435,533.46882045,0,0,0,0,1,0
CUST000329,68,M,Single,Post Graduate,Self-employed,35861,Parental,Lake Brittanyview,Georgia,APP000329,2022-04-06,Credit Card,Branch,395145,36,ACC000329,2021-08-13,236212,11525.06,648,2,1,2,3,0,0,0,0.06,1,2022-12-31,61.24,0,0,0.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.321381445023842,1,672.0434327126978,12,16,1.0,0.5,1,Low,1,1,B2,0,600,1944,1,1.5,0.5,1,60000,8000,3,0,24,0.4168712006,0.1333333333,1,1,3,0,0,11525.06,5.2060466496,3.1115673151,0.321381445,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1161,-166,Fast,1,0,0,1,3,0,0,0,Medium,7,1,0,47,7,0,1,Late,0,0,0,0,1,6,0.6124,High,0.0001549811,367.44,0,6,11.018794791,0,0,10679.594595,0.3060776331,10,2024,1,0,0,0.0010038481,396.66555128,0,0,0,3,0,10679.594595,0,1,1,1,0,1,0,0.02,9,1,0,0,0,0,0,0,0,712.60149857,M,0,68.830325598,0,0,600,600,Medium,-64.60149857,0,0,461765.77107,680.30074929,0,0,0,0,0,0
CUST000330,27,M,Divorced,Graduate,Self-employed,37978,Owned,Rileyfort,South Carolina,APP000330,2022-02-05,Auto Loan,Mobile,444065,48,ACC000330,2024-01-16,47634,9713.92,855,1,4,1,4,0,0,0,0.85,0,2022-12-31,33.03,2,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.25577755542682606,1,729.0369827296196,9,8,1.0,4.0,1,Very High,0,0,B1,1,850,3420,-3,4.0,0.2,1,60000,8000,3,0,24,0.3801582178,0.1333333333,1,1,4,0,0,9713.92,6.1767031229,3.9096471867,0.2557775554,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-318,-45,Fast,1,0,1,0,2,0,0,0,Long,8,1,0,18,3,0,0,Early,1,0,0,0,1,3,0.3303,High,7.4381e-05,99.09,0,3,11.692690505,0,0,9062.5510204,0.2435977189,11,2024,1,0,0,0.0012638563,561.23436636,0,0,0,4,0,9062.5510204,0,1,1,1,0,1,0,0.17,8,1,0,1,0,0,1,0,0,627.15960042,M,0,79.66249814,0,1,850,800,High,227.84039958,0,0,536221.45836,741.07980021,0,0,0,0,1,0
CUST000331,23,F,Single,Post Graduate,Self-employed,35747,Owned,Hortonshire,Wyoming,APP000331,2022-11-01,Credit Card,Mobile,230285,60,ACC000331,2022-11-15,275705,4029.99,599,2,2,0,0,0,0,0,0.8,0,2022-12-31,21.32,2,0,0.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.11273645340867765,1,610.8354228888919,12,7,0.0,1.0,0,Very Low,0,0,B2,0,550,0,0,0.0,0.0,0,60000,8000,3,0,24,0.3451337212,0.1333333333,1,1,5,0,0,4029.99,14.888374413,8.8702453356,0.1127364534,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-121,-17,Fast,1,0,1,0,2,0,0,0,Long,4,1,0,32,5,0,1,Late,1,0,0,0,1,2,0.2132,High,9.25809e-05,42.64,0,2,6.4420790556,0,0,3775.1639344,0.1073679843,3,2023,0,0,1,0.0016784156,386.51393085,0,0,0,5,0,3775.1639344,0,1,1,1,0,0,0,0.28,7,0,0,1,0,0,1,0,0,722.18216405,M,0,74.52096565,1,0,550,500,Low,-123.182164,0,0,432587.11626,660.59108202,0,0,0,0,1,0
CUST000332,38,F,Single,High School,Salaried,49702,Parental,Katherineview,South Carolina,APP000332,2022-02-04,Home Loan,Branch,103354,12,ACC000332,2021-06-24,41838,9043.48,301,9,1,2,1,0,0,0,0.89,0,2022-12-31,16.48,0,0,1.14,0,1,0,0,0,0,45,0,0,0,0,0,0,0,0,45,3.75,1,0,0,0,0.18195404611484448,1,568.3989766808807,12,11,0.2222222222,0.1111111111,0,Very Low,0,1,B9,0,300,301,8,0.1111111111,1.0,0,60000,8000,3,0,24,0.2903012496,0.1333333333,1,1,1,0,0,9043.48,6.6346141087,5.4958931739,0.1819540461,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1425,-204,Fast,1,0,0,1,3,0,1,0,Short,2,0,0,49,8,0,1,Late,0,0,0,1,0,1,0.1648,High,0.000159452,16.48,0,1,2.079473663,1,0,7950.3076923,0.1732894719,5,2025,0,1,0,0.0002414341,24.9531819,0,1,0,1,0,7950.3076923,0,1,1,1,0,1,0,-0.14,11,1,0,1,0,0,1,0,0,698.04429419,M,0,71.554601206,1,0,300,300,Low,-397.0442942,0,0,210111.33255,499.52214709,0,0,0,0,1,0
CUST000333,61,M,Divorced,Graduate,Salaried,32347,Owned,Silvatown,Michigan,APP000333,2022-12-12,Personal Loan,Branch,271821,60,ACC000333,2022-10-07,159962,4756.87,593,2,2,0,0,0,0,0,0.64,1,2022-12-31,89.95,1,0,0.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14705753238321945,1,793.3168415108795,10,6,0.0,1.0,0,Very Low,0,0,B2,0,550,0,0,0.0,0.0,0,60000,8000,3,0,24,0.4711165391,0.1333333333,1,1,5,0,0,4756.87,12.61333608,6.8000597031,0.1470575324,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-614,-88,Fast,1,0,0,1,3,0,0,0,Long,5,1,0,33,5,0,1,Late,0,0,1,0,0,8,0.8995,High,0.0003309163,719.6,1,8,8.4032831484,0,0,4456.0819672,0.1400547191,6,2024,0,0,0,0.0018548287,504.18140225,0,0,0,5,0,4456.0819672,0,1,1,1,0,0,0,0.32,6,0,0,0,0,0,0,0,0,564.41182658,M,0,68.275814773,1,0,550,500,Low,28.588173422,1,0,334696.21316,578.70591329,0,0,0,0,0,0
CUST000334,62,M,Divorced,High School,Salaried,6810,Parental,Dawnhaven,South Dakota,APP000334,2022-05-01,Auto Loan,Mobile,417236,60,ACC000334,2024-04-26,199875,7301.63,806,8,2,2,0,0,1,0,0.69,0,2022-12-31,45.41,2,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0721923641703377,1,708.7102207577312,10,4,0.25,0.25,0,Very High,0,1,B8,1,800,0,6,0.0,2.0,0,60000,8000,3,0,24,2.5629761926,0.1333333333,1,1,5,1,1,7301.63,8.2173432508,0.932668459,1.0721923642,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,110,15,Slow,0,1,1,0,2,0,0,0,Long,8,1,0,15,2,0,0,Early,1,0,0,0,1,4,0.4541,High,0.0001088353,181.64,0,4,61.268135095,0,0,6839.9344262,1.0211355849,1,2024,0,0,0,0.0088092791,3675.5483776,0,0,0,5,0,6839.9344262,0,1,1,1,0,0,0,0.22,7,0,0,0,0,0,0,0,0,698.10579211,M,0,76.827157535,0,1,800,800,High,107.89420789,0,0,562673.26844,752.05289605,0,0,0,0,1,0
CUST000335,32,F,Married,Post Graduate,Salaried,12082,Owned,Elizabethland,Iowa,APP000335,2022-07-26,Auto Loan,Branch,252649,24,ACC000335,2023-02-22,266437,11053.39,709,9,1,0,1,0,0,0,0.04,0,2022-12-31,59.4,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9148642608839596,1,722.6528591568407,9,10,0.0,0.1111111111,0,High,0,0,B9,1,700,709,8,0.1111111111,0.0,0,60000,8000,3,0,24,1.1086509706,0.1333333333,1,1,2,1,1,11053.39,5.4281989507,1.0930583287,0.9148642609,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-685,-98,Fast,1,0,0,1,3,0,0,0,Medium,5,1,0,29,4,0,1,Late,0,0,0,0,1,5,0.594,High,0.0002351088,297.0,0,5,20.9111902,0,0,10105.96,0.8712995917,1,2025,0,0,0,0.0019862617,501.82702971,0,0,0,2,0,10105.96,0,1,1,1,0,1,0,-0.05,10,1,0,0,0,0,0,0,0,623.85461373,M,0,52.665226995,0,0,700,700,High,85.145386268,0,0,442312.92114,666.42730687,0,0,0,0,0,0
CUST000336,62,M,Divorced,Graduate,Salaried,49903,Parental,Whitneymouth,Ohio,APP000336,2022-03-03,Home Loan,Mobile,478498,48,ACC000336,2022-07-25,110102,10467.14,795,4,1,2,0,0,0,0,0.7,0,2022-12-31,88.13,0,0,0.96,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,2.75,1,0,0,1,0.20974971444602528,1,753.0321977484143,8,5,0.5,0.25,0,Very High,0,1,B4,1,750,0,3,0.0,2.0,0,60000,8000,3,0,24,0.3362915826,0.1333333333,1,1,4,0,0,10467.14,5.7322248484,4.7675869435,0.2097497144,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-983,-140,Fast,1,0,1,0,2,0,0,0,Long,9,1,0,36,6,0,1,Late,1,0,1,0,0,8,0.8813,High,0.0001841805,705.04,1,8,9.5885618099,0,0,9765.2653061,0.1997617044,4,2025,0,1,0,0.0009618467,460.24174415,0,0,0,4,0,9765.2653061,0,1,1,1,0,1,0,0.04,9,1,0,1,0,0,1,0,0,672.54090123,M,0,76.47874319,0,1,750,700,High,122.45909877,0,0,534670.01647,733.77045061,0,0,0,0,1,0
CUST000337,50,M,Divorced,Graduate,Self-employed,43683,Parental,Stevenstown,Virginia,APP000337,2022-10-19,Personal Loan,Online,151536,12,ACC000337,2021-06-12,218650,13259.4,895,7,2,2,3,0,0,0,0.81,0,2022-12-31,17.03,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.3035368449969095,1,793.3173143363894,14,3,0.2857142857,0.2857142857,1,Very High,0,1,B7,1,850,2685,5,0.4285714286,0.5,1,60000,8000,3,0,24,0.3564735108,0.1333333333,1,1,1,0,0,13259.4,4.5250916331,3.2944929635,0.303536845,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-528,-76,Fast,1,0,1,0,1,0,1,0,Short,3,0,0,49,8,0,1,Late,1,0,0,1,0,1,0.1703,High,0.0001123825,17.03,0,1,3.4689925143,1,0,11656.615385,0.2890827095,11,2022,1,0,0,0.0002747001,41.626957238,0,1,0,1,0,11656.615385,0,1,1,1,0,1,0,-0.04,10,1,0,1,0,0,1,0,0,566.30043477,M,0,76.502512873,0,1,850,800,High,328.69956523,0,0,506838.88912,730.65021739,0,0,0,0,1,0
CUST000338,41,M,Married,Graduate,Self-employed,22775,Rented,East Aprilborough,Georgia,APP000338,2022-05-07,Personal Loan,DSA,393434,12,ACC000338,2024-01-22,224761,34425.48,578,4,1,2,1,0,0,0,0.23,0,2022-12-31,84.52,1,0,1.09,0,1,0,0,0,0,45,0,0,60,0,0,0,0,0,60,8.75,2,1,0,1,1.5115468715697038,1,678.3931954262309,13,8,0.5,0.25,0,Very Low,0,1,B4,0,550,578,3,0.25,1.0,0,60000,8000,3,0,24,0.5310435124,0.1333333333,1,1,1,1,0,34425.48,1.7428950882,0.6615739272,1.5115468716,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,426,61,Slow,0,1,0,0,0,0,1,0,Short,7,1,0,18,3,0,0,Late,0,0,1,0,0,8,0.8452,High,0.0002148264,676.16,1,8,17.27481888,1,0,30264.153846,1.43956824,11,2022,1,0,0,0.0005268704,207.28872497,0,1,0,1,0,30264.153846,0,1,1,1,0,1,0,-0.09,10,1,0,0,0,0,0,0,0,618.43025821,M,0,72.391596239,1,0,550,500,Low,-40.43025821,1,0,357452.68925,598.21512911,0,0,0,0,1,0
CUST000339,29,M,Divorced,Graduate,Salaried,36602,Owned,Markhaven,Rhode Island,APP000339,2022-10-24,Home Loan,Mobile,399770,48,ACC000339,2020-07-23,136719,8744.97,667,5,3,2,2,0,0,0,0.27,1,2022-12-31,56.88,0,1,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.23892055078957433,1,633.9343796349932,11,6,0.4,0.6,0,Medium,0,1,B5,0,650,1334,2,0.4,0.6666666667,0,60000,8000,3,0,24,0.4896665595,0.1333333333,1,1,4,0,0,8744.97,6.861087002,4.1854917741,0.2389205508,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1302,-186,Fast,1,0,1,0,2,0,0,0,Long,7,1,0,60,10,0,1,Late,1,0,0,0,1,5,0.5688,High,0.0001422818,284.4,0,5,10.922080761,0,0,8158.5714286,0.2275433492,2,2024,0,0,0,0.0013113679,524.24555364,0,0,0,4,0,8158.5714286,0,1,1,1,0,1,0,-0.14,11,1,0,0,0,0,0,0,0,601.05589656,M,0,76.163437271,0,0,650,600,Medium,65.94410344,0,0,400904.28301,634.02794828,0,0,0,0,1,0
CUST000340,48,F,Married,Graduate,Unemployed,6884,Rented,New Marcia,Montana,APP000340,2022-11-01,Home Loan,DSA,281159,36,ACC000340,2021-08-08,267446,8200.47,803,7,3,1,2,0,0,0,0.15,0,2022-12-31,24.01,3,0,0.78,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,33,2.75,1,0,0,0,1.1912361998837884,1,705.5983049137994,9,7,0.1428571429,0.4285714286,0,Very High,0,0,B7,1,800,1606,4,0.2857142857,0.3333333333,0,60000,8000,3,0,24,1.9938770916,0.1333333333,1,1,3,1,1,8200.47,7.3166538016,0.8394640795,1.1912361999,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1026,-146,Fast,1,0,0,0,0,0,0,0,Medium,5,1,0,47,7,0,1,Late,0,0,0,0,1,2,0.2401,High,8.53965e-05,48.02,0,2,40.842388146,0,0,7598.8918919,1.1345107818,5,2024,0,1,0,0.0052287582,1470.1124183,0,0,0,3,0,7598.8918919,0,1,1,1,0,0,0,0.22,7,0,0,0,0,0,0,0,0,733.86795234,M,0,74.772165201,0,1,800,800,High,69.132047663,0,0,589295.96573,768.43397617,0,0,0,0,1,0
CUST000341,40,F,Married,Post Graduate,Salaried,17735,Rented,North Taylor,Michigan,APP000341,2022-01-21,Credit Card,Online,391240,12,ACC000341,2020-08-30,87965,34233.5,585,8,1,0,4,0,0,0,0.21,0,2022-12-31,44.96,1,1,0.88,0,1,0,0,0,45,0,0,0,33,17,0,0,0,0,45,7.916666666666667,2,0,0,1,1.930279109106287,1,656.2435138781498,8,7,0.0,0.125,1,Very Low,1,0,B8,0,550,2340,7,0.5,0.0,1,60000,8000,3,0,24,0.841469745,0.1333333333,1,1,1,1,1,34233.5,1.7526691691,0.5180597952,1.9302791091,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1450,-207,Fast,1,0,1,0,1,0,1,0,Short,7,1,0,59,9,0,1,Late,1,0,0,0,1,4,0.4496,High,0.0001149167,179.84,0,4,22.060332676,1,0,30095.384615,1.8383610563,8,2024,0,0,0,0.00067659,264.70906631,0,1,0,1,0,30095.384615,0,1,1,1,0,1,0,0.12,8,1,0,0,0,0,0,0,0,717.94742567,M,0,61.118785422,1,0,550,500,Low,-132.9474257,0,0,419999.24402,651.47371284,0,0,0,0,0,0
CUST000342,57,M,Divorced,Post Graduate,Unemployed,34651,Rented,Lake Danielberg,North Carolina,APP000342,2022-11-14,Credit Card,Branch,193939,48,ACC000342,2021-04-23,126738,4242.42,567,4,1,1,0,0,0,0,0.35,0,2022-12-31,76.1,1,0,1.01,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,45,3.75,1,0,0,0,0.12243283022135004,1,639.4544641387369,7,12,0.25,0.25,0,Very Low,0,0,B4,0,550,0,3,0.0,1.0,0,60000,8000,3,0,24,0.501679001,0.1333333333,1,1,4,0,0,4242.42,14.142871286,8.167743882,0.1224328302,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-835,-120,Fast,1,0,0,1,3,0,0,0,Long,3,0,0,51,8,0,1,Late,0,0,0,0,1,7,0.761,High,0.0003923914,532.7,0,7,5.5969236097,0,0,3957.9387755,0.1166025752,8,2023,0,0,0,0.0013852014,268.6445804,0,0,0,4,0,3957.9387755,0,1,1,1,0,1,0,-0.01,10,1,0,0,0,0,0,0,0,680.00954779,M,0,78.729991361,1,0,550,500,Low,-113.0095478,0,0,385565.4136,623.5047739,0,0,0,0,1,0
